simulation_id,real_concentration_name_file,wind_speed,wind_dir_mean,stability_class,stability_index,RH,humidify,source_x,source_y,source_h,emission_rate,dispersion_model,gps_x,gps_y,wind_dir_cos,wind_dir_sin
955,sim_955_conc_real_2025-11-24.npy,1.4,-134.93,4,6,0.83,True,361.0,409.0,2.36,0.0024069217396527,0,0.7234468937875751,0.8196392785571143,-0.7062423597741271,-0.7079701471535876
956,sim_956_conc_real_2025-11-24.npy,1.68,-135.25,4,6,0.54,True,41.0,401.0,8.01,0.0024519155056426,0,0.0821643286573146,0.8036072144288577,-0.7101853756232854,-0.7040147244559682
957,sim_957_conc_real_2025-11-24.npy,1.21,-135.03,0,5,0.0,False,429.0,28.0,3.26,0.0074645995724132,0,0.8597194388777555,0.0561122244488977,-0.7074769244858095,-0.7067364440299511
958,sim_958_conc_real_2025-11-24.npy,5.02,-134.99,3,3,0.0,False,372.0,469.0,4.54,0.0101528488408097,0,0.7454909819639278,0.939879759519038,-0.706983357002373,-0.7072301838310177
959,sim_959_conc_real_2025-11-24.npy,2.27,-134.82,1,2,0.54,True,338.0,242.0,6.21,0.0019073419689318,0,0.6773547094188377,0.4849699398797595,-0.7048818539423611,-0.7093247295722741
960,sim_960_conc_real_2025-11-24.npy,5.99,-134.67,5,1,0.0,False,451.0,62.0,5.28,0.0115738666443535,0,0.9038076152304608,0.1242484969939879,-0.70302243267347,-0.7111676730264646
961,sim_961_conc_real_2025-11-24.npy,5.71,-134.97,2,4,0.81,True,494.0,116.0,5.33,0.0082470302613648,0,0.9899799599198396,0.2324649298597194,-0.706736444029951,-0.7074769244858096
962,sim_962_conc_real_2025-11-24.npy,5.71,-134.79,2,4,0.82,True,57.0,146.0,9.61,0.008100448333919,0,0.1142284569138276,0.2925851703406814,-0.7045103557757468,-0.709693707598377
963,sim_963_conc_real_2025-11-24.npy,4.66,-134.83,1,2,0.0,False,296.0,399.0,2.77,0.0027388223045779,0,0.593186372745491,0.7995991983967936,-0.7050056437257369,-0.7092016936773764
964,sim_964_conc_real_2025-11-24.npy,4.55,-135.08,2,4,0.0,False,0.0,212.0,4.58,0.0015518719350758,0,0.0,0.4248496993987976,-0.7080933989149112,-0.7061187849173314
965,sim_965_conc_real_2025-11-24.npy,6.92,-135.14,2,4,0.0,False,430.0,494.0,3.66,0.0038203331377875,0,0.8617234468937875,0.9899799599198396,-0.7088324563865653,-0.7053768842065835
966,sim_966_conc_real_2025-11-24.npy,5.58,-134.93,2,4,0.14,True,410.0,154.0,7.26,0.0128251031581156,0,0.8216432865731463,0.3086172344689378,-0.7062423597741271,-0.7079701471535876
967,sim_967_conc_real_2025-11-24.npy,5.6,-135.11,2,4,0.0,False,76.0,175.0,6.59,0.0116004006709514,0,0.1523046092184369,0.3507014028056112,-0.7084630247653165,-0.7057479313043563
968,sim_968_conc_real_2025-11-24.npy,7.8,-134.85,2,4,0.28,True,466.0,313.0,2.16,0.0022388549765121,0,0.933867735470942,0.627254509018036,-0.7052531588616178,-0.7089555570807734
969,sim_969_conc_real_2025-11-24.npy,4.73,-135.0,2,4,0.0,False,13.0,169.0,6.84,0.0137841921641953,0,0.0260521042084168,0.3386773547094188,-0.7071067811865475,-0.7071067811865476
970,sim_970_conc_real_2025-11-24.npy,5.65,-134.88,2,4,0.32,True,423.0,13.0,2.95,0.0057215453361765,0,0.8476953907815631,0.0260521042084168,-0.7056242704317207,-0.7085861902250861
971,sim_971_conc_real_2025-11-24.npy,4.2,-135.08,2,4,0.0,False,443.0,460.0,2.15,0.0023113984734537,0,0.8877755511022044,0.9218436873747496,-0.7080933989149112,-0.7061187849173314
972,sim_972_conc_real_2025-11-24.npy,3.82,-135.11,1,2,0.0,False,300.0,335.0,1.09,0.0086669525063934,0,0.6012024048096193,0.6713426853707415,-0.7084630247653165,-0.7057479313043563
973,sim_973_conc_real_2025-11-24.npy,5.92,-135.09,2,4,0.75,True,253.0,3.0,6.28,0.011551697626734,0,0.5070140280561122,0.0060120240480961,-0.7082166291064759,-0.705995188550928
974,sim_974_conc_real_2025-11-24.npy,7.73,-135.15,2,4,0.0,False,119.0,24.0,7.55,0.0126535812362829,0,0.2384769539078156,0.0480961923847695,-0.7089555570807735,-0.7052531588616175
975,sim_975_conc_real_2025-11-24.npy,5.22,-134.96,2,4,0.23,True,355.0,494.0,5.42,0.0018595390250453,0,0.7114228456913828,0.9899799599198396,-0.7066129552492247,-0.7076002624886153
976,sim_976_conc_real_2025-11-24.npy,2.76,-135.51,5,1,0.0,False,385.0,22.0,2.36,0.0042590436644485,0,0.7715430861723447,0.0440881763527054,-0.7133727700343324,-0.7007847679377338
977,sim_977_conc_real_2025-11-24.npy,4.08,-134.72,2,4,0.83,True,451.0,347.0,1.38,0.0049510529921169,0,0.9038076152304608,0.6953907815631263,-0.7036427757750201,-0.7105538995034963
978,sim_978_conc_real_2025-11-24.npy,2.91,-134.95,1,2,0.52,True,487.0,467.0,9.9,0.0064747685155978,0,0.9759519038076152,0.935871743486974,-0.7064894449438369,-0.7077235789366842
979,sim_979_conc_real_2025-11-24.npy,4.27,-134.96,5,1,0.04,True,74.0,144.0,7.08,0.002527530260059,0,0.1482965931863727,0.2885771543086172,-0.7066129552492247,-0.7076002624886153
980,sim_980_conc_real_2025-11-24.npy,6.24,-134.83,2,4,0.21,True,43.0,52.0,4.35,0.0056710074866356,0,0.0861723446893787,0.1042084168336673,-0.7050056437257369,-0.7092016936773764
981,sim_981_conc_real_2025-11-24.npy,4.07,-134.69,2,4,0.0,False,312.0,142.0,9.02,0.012350878694778,0,0.625250501002004,0.2845691382765531,-0.7032706341864143,-0.7109222285813256
982,sim_982_conc_real_2025-11-24.npy,6.33,-134.89,2,4,0.83,True,94.0,66.0,3.89,0.0123903197454075,0,0.188376753507014,0.1322645290581162,-0.7057479313043562,-0.7084630247653166
983,sim_983_conc_real_2025-11-24.npy,3.79,-135.05,3,3,0.39,True,397.0,32.0,3.34,0.0089619719022836,0,0.7955911823647295,0.064128256513026,-0.7077235789366845,-0.7064894449438368
984,sim_984_conc_real_2025-11-24.npy,6.34,-134.92,2,4,0.95,True,226.0,321.0,6.72,0.010317117916174,0,0.4529058116232465,0.6432865731462926,-0.7061187849173313,-0.7080933989149113
985,sim_985_conc_real_2025-11-24.npy,2.56,-134.98,4,6,0.0,False,231.0,288.0,8.12,0.0108259620530364,0,0.4629258517034068,0.5771543086172345,-0.7068599112822541,-0.7073535649320245
986,sim_986_conc_real_2025-11-24.npy,5.33,-134.88,2,4,0.85,True,214.0,33.0,7.45,0.011173351966442,0,0.4288577154308617,0.0661322645290581,-0.7056242704317207,-0.7085861902250861
987,sim_987_conc_real_2025-11-24.npy,6.26,-134.84,3,3,0.0,False,189.0,5.0,9.57,0.0129157054547477,0,0.3787575150300601,0.0100200400801603,-0.7051294120334124,-0.70907863617896
988,sim_988_conc_real_2025-11-24.npy,6.55,-134.75,2,4,0.11,True,146.0,12.0,5.35,0.0138116168021598,0,0.2925851703406814,0.0240480961923847,-0.7040147244559685,-0.7101853756232853
989,sim_989_conc_real_2025-11-24.npy,6.77,-135.0,2,4,0.11,True,216.0,350.0,9.82,0.013620916981481,0,0.4328657314629258,0.7014028056112225,-0.7071067811865475,-0.7071067811865476
990,sim_990_conc_real_2025-11-24.npy,5.61,-134.88,2,4,0.59,True,468.0,448.0,2.48,0.0137203722889685,0,0.937875751503006,0.8977955911823647,-0.7056242704317207,-0.7085861902250861
991,sim_991_conc_real_2025-11-24.npy,6.87,-134.78,2,4,0.0,False,412.0,4.0,2.01,0.0134540570141648,0,0.8256513026052105,0.0080160320641282,-0.704386480127287,-0.7098166570417259
992,sim_992_conc_real_2025-11-24.npy,6.55,-134.97,2,4,0.87,True,391.0,347.0,2.86,0.0097827547612916,0,0.7835671342685371,0.6953907815631263,-0.706736444029951,-0.7074769244858096
993,sim_993_conc_real_2025-11-24.npy,1.78,-134.86,4,6,0.0,False,201.0,73.0,6.54,0.0090722593154441,0,0.4028056112224449,0.1462925851703407,-0.7053768842065834,-0.7088324563865654
994,sim_994_conc_real_2025-11-24.npy,5.2,-134.43,2,4,0.0,False,140.0,17.0,7.78,0.002754227191746,0,0.280561122244489,0.034068136272545,-0.7000373416081896,-0.71410623884275
995,sim_995_conc_real_2025-11-24.npy,7.85,-134.89,2,4,0.93,True,339.0,116.0,3.81,0.0127344445458184,0,0.6793587174348698,0.2324649298597194,-0.7057479313043562,-0.7084630247653166
996,sim_996_conc_real_2025-11-24.npy,1.3,-135.04,4,6,0.0,False,417.0,20.0,6.48,0.0090379135085276,0,0.8356713426853707,0.0400801603206412,-0.7076002624886151,-0.7066129552492249
997,sim_997_conc_real_2025-11-24.npy,4.28,-135.25,1,2,0.0,False,369.0,239.0,7.46,0.011851045000547,0,0.7394789579158316,0.4789579158316633,-0.7101853756232854,-0.7040147244559682
998,sim_998_conc_real_2025-11-24.npy,7.95,-135.19,2,4,0.83,True,480.0,311.0,1.38,0.0060977683106448,0,0.9619238476953909,0.6232464929859719,-0.7094477438599042,-0.704758042687057
999,sim_999_conc_real_2025-11-24.npy,6.32,-135.08,2,4,0.86,True,474.0,257.0,9.11,0.0095927083802361,0,0.9498997995991983,0.5150300601202404,-0.7080933989149112,-0.7061187849173314
